unique_id,id,region,depth_m,depth_type,temperature,salinity,marine_life,description
08470b5c-72dc-49dc-83a8-b5f9cf0dacdc,1780,太平洋-赤道暖流区,20,表层,24.9,33.72,鹦嘴鱼、蝠鲼,监测显示该区域混合层下部，水体物理性质波动较小，发现鹦嘴鱼、蝠鲼活动迹象。
6f57de3e-a783-407c-bed4-30d6801deeeb,1781,大西洋-墨西哥湾流,150,中层,14.0,34.97,飞鱼、黄鳍金枪鱼,监测显示该区域处于主要温跃层区域，水体物理性质随深度变化显著，发现飞鱼、黄鳍金枪鱼活动迹象。
73c7a4f6-87f8-4bc8-ab05-ff36ca6eb9b4,1782,印度洋-马尔代夫周边,50,浅层,22.6,34.46,绿海龟、旗鱼,该点位处于浅层环境，光照条件为光照减弱，生态系统波动较小。
0544c440-e187-404e-a894-5daae8b61a24,1783,印度洋-马尔代夫周边,300,中层,17.0,34.59,蝠鲼、巨型乌贼,受暖流影响，此处处于主要温跃层区域，不仅是蝠鲼、巨型乌贼的重要生境，也是海洋碳循环关键区。
30aefd51-4e12-4f70-8588-8b461c10ee37,1784,南海-南沙海域,20,表层,21.7,35.28,蝠鲼、长棘海星,监测显示该区域混合层下部，水体物理性质波动较小，发现蝠鲼、长棘海星活动迹象。
6d84a62d-a865-484e-a852-dbce6a10c559,1785,大西洋-墨西哥湾流,500,中层,12.4,34.11,巨型乌贼、旗鱼,该点位处于中层环境，光照条件为微弱散射光，生态系统随深度变化显著。
291d58b2-84ac-4e17-8900-dda596371ca4,1786,南海-南沙海域,5,表层,30.2,34.16,小丑鱼、鹦嘴鱼,受暖流影响，此处受太阳辐射加热明显，不仅是小丑鱼、鹦嘴鱼的重要生境，也是海洋碳循环关键区。
772d67ee-8b3d-45b2-8cd2-31c05087965d,1787,大西洋-墨西哥湾流,4000,深层,3.9,34.9,深海琵琶鱼、冷水珊瑚,该点位处于深层环境，光照条件为完全无光，生态系统极度稳定。
3e5e9604-d277-4e2b-9c14-fbe28c62a10d,1788,大西洋-墨西哥湾流,150,中层,16.7,34.6,冷水珊瑚、飞鱼,受暖流影响，此处处于主要温跃层区域，不仅是冷水珊瑚、飞鱼的重要生境，也是海洋碳循环关键区。
c3cc3eb8-e493-47d3-b258-9f957f85bc8c,1789,北冰洋-楚科奇海,500,中层,0.6,35.11,吞噬鳗、巨型乌贼,受寒流/冰盖影响，此处处于主要温跃层区域，不仅是吞噬鳗、巨型乌贼的重要生境，也是海洋碳循环关键区。
e34a19a4-fd3c-4425-89ff-0108bfd2cb1d,1790,太平洋-赤道暖流区,80,浅层,20.2,34.64,绿海龟、旗鱼,该点位处于浅层环境，光照条件为光照减弱，生态系统波动较小。
ebf066cc-2ea1-4add-b58c-0ae09e1ca1bf,1791,南极-威德尔海,80,浅层,-1.3,33.99,南极磷虾、北极鳕鱼,受寒流/冰盖影响，此处混合层下部，不仅是南极磷虾、北极鳕鱼的重要生境，也是海洋碳循环关键区。
f87ed754-136c-4366-bf11-383a13225008,1792,太平洋-赤道暖流区,80,浅层,20.8,33.67,飞鱼、旗鱼,受暖流影响，此处混合层下部，不仅是飞鱼、旗鱼的重要生境，也是海洋碳循环关键区。
b1831f32-1e6f-4abf-8173-0eeb2c5aacf4,1793,南海-西沙海域,150,中层,11.7,34.37,冷水珊瑚、旗鱼,受暖流影响，此处处于主要温跃层区域，不仅是冷水珊瑚、旗鱼的重要生境，也是海洋碳循环关键区。
52a6be9f-7fdf-48a7-98df-2a72f0cf34a9,1794,北冰洋-楚科奇海,150,中层,0.7,34.47,飞鱼、巨型乌贼,该点位处于中层环境，光照条件为微弱散射光，生态系统随深度变化显著。
8809d287-c9c6-4315-ae8f-cf0dc7856660,1795,南海-西沙海域,30,浅层,24.6,35.09,造礁珊瑚、黄鳍金枪鱼,受暖流影响，此处混合层下部，不仅是造礁珊瑚、黄鳍金枪鱼的重要生境，也是海洋碳循环关键区。
0f43ad11-9a08-4002-b50c-6c0f1dc9a4a9,1796,南海-南沙海域,30,浅层,20.8,34.26,造礁珊瑚、黄鳍金枪鱼,受暖流影响，此处混合层下部，不仅是造礁珊瑚、黄鳍金枪鱼的重要生境，也是海洋碳循环关键区。
d9f3973c-9af0-44f9-b70f-78cf163d3c2b,1797,白令海峡-冷水团,100,浅层,0.1,35.21,威德尔海豹、独角鲸,监测显示该区域混合层下部，水体物理性质波动较小，发现威德尔海豹、独角鲸活动迹象。
a4e1e4d8-f06e-47cc-a253-46a87ba13064,1798,东海-黑潮路径,500,中层,17.9,34.31,冷水珊瑚、蝠鲼,受暖流影响，此处处于主要温跃层区域，不仅是冷水珊瑚、蝠鲼的重要生境，也是海洋碳循环关键区。
f539b11a-cb9c-485f-8580-30cfa0c6e17b,1799,印度洋-马尔代夫周边,80,浅层,23.6,34.33,飞鱼、长棘海星,监测显示该区域混合层下部，水体物理性质波动较小，发现飞鱼、长棘海星活动迹象。
3d1e4088-fffe-4a96-af31-2b9a77786707,1800,太平洋-赤道暖流区,50,浅层,23.3,35.41,长棘海星、小丑鱼,监测显示该区域混合层下部，水体物理性质波动较小，发现长棘海星、小丑鱼活动迹象。
df473aaf-5ec8-4f17-a6e0-21e2d5810d0e,1801,太平洋-赤道暖流区,1000,深层,1.1,34.75,巨型乌贼、吞噬鳗,受暖流影响，此处具有典型深海高压低温特征，不仅是巨型乌贼、吞噬鳗的重要生境，也是海洋碳循环关键区。
7214efa6-643d-4d5b-965e-c5ef83dba342,1802,大西洋-墨西哥湾流,10,表层,30.8,34.92,造礁珊瑚、长棘海星,监测显示该区域受太阳辐射加热明显，水体物理性质活跃，发现造礁珊瑚、长棘海星活动迹象。
7a995c17-c1e7-4114-82fe-859acaf456df,1803,南海-南沙海域,750,深层,1.1,34.6,冷水珊瑚、深海管虫,该点位处于深层环境，光照条件为完全无光，生态系统极度稳定。
98ee83a1-6fd7-4828-b35b-60a373f17ccf,1804,太平洋-赤道暖流区,1000,深层,1.0,34.6,深海琵琶鱼、巨型乌贼,受暖流影响，此处具有典型深海高压低温特征，不仅是深海琵琶鱼、巨型乌贼的重要生境，也是海洋碳循环关键区。
7e18f217-e7d5-43f9-a531-4b0202a3269a,1805,大西洋-墨西哥湾流,750,深层,2.7,34.92,深海管虫、巨型乌贼,受暖流影响，此处具有典型深海高压低温特征，不仅是深海管虫、巨型乌贼的重要生境，也是海洋碳循环关键区。
45888680-97bc-4649-9a1e-d1b8e6b4efcc,1806,北大西洋-拉布拉多寒流,30,浅层,1.7,33.95,北极鳕鱼、皇企鹅,监测显示该区域混合层下部，水体物理性质波动较小，发现北极鳕鱼、皇企鹅活动迹象。
d6858049-0bae-45e4-8cb5-8fa3bad041f9,1807,南海-南沙海域,50,浅层,24.9,34.39,绿海龟、鹦嘴鱼,监测显示该区域混合层下部，水体物理性质波动较小，发现绿海龟、鹦嘴鱼活动迹象。
83f25efc-4d69-48af-809f-91c4ae6c65bd,1808,白令海峡-冷水团,30,浅层,-1.1,34.46,皇企鹅、独角鲸,该点位处于浅层环境，光照条件为光照减弱，生态系统波动较小。
c0d97e8a-5037-4ebf-9906-184a777c080a,1809,南海-西沙海域,4000,深层,2.3,34.73,冷水珊瑚、深海琵琶鱼,监测显示该区域具有典型深海高压低温特征，水体物理性质极度稳定，发现冷水珊瑚、深海琵琶鱼活动迹象。
9fdeef73-21ab-4914-afec-b8f095edaa4b,1810,大西洋-墨西哥湾流,15,表层,26.2,35.56,造礁珊瑚、绿海龟,受暖流影响，此处受太阳辐射加热明显，不仅是造礁珊瑚、绿海龟的重要生境，也是海洋碳循环关键区。
02ad8db3-d25b-4f94-b4a5-991b72fe6f0e,1811,北大西洋-拉布拉多寒流,300,中层,2.2,35.5,冷水珊瑚、深海管虫,受寒流/冰盖影响，此处处于主要温跃层区域，不仅是冷水珊瑚、深海管虫的重要生境，也是海洋碳循环关键区。
950ee12a-bce2-40dd-9403-24b041e9f67e,1812,印度洋-马尔代夫周边,300,中层,14.9,34.52,飞鱼、旗鱼,监测显示该区域处于主要温跃层区域，水体物理性质随深度变化显著，发现飞鱼、旗鱼活动迹象。
0cd77aa2-ec54-4479-b5ea-93619ae428d6,1813,南海-西沙海域,300,中层,10.2,34.61,巨型乌贼、深海管虫,监测显示该区域处于主要温跃层区域，水体物理性质随深度变化显著，发现巨型乌贼、深海管虫活动迹象。
921a8554-72c7-4ba0-8884-9a5c0b9c96f6,1814,大西洋-墨西哥湾流,150,中层,14.1,34.95,冷水珊瑚、吞噬鳗,该点位处于中层环境，光照条件为微弱散射光，生态系统随深度变化显著。
07884e6b-0ecc-41dc-949e-834beaeac441,1815,东海-黑潮路径,500,中层,17.7,34.8,巨型乌贼、深海管虫,该点位处于中层环境，光照条件为微弱散射光，生态系统随深度变化显著。
744547a8-dc1b-4504-8ac9-6e8657d1da51,1816,太平洋-赤道暖流区,80,浅层,20.9,35.2,小丑鱼、黄鳍金枪鱼,监测显示该区域混合层下部，水体物理性质波动较小，发现小丑鱼、黄鳍金枪鱼活动迹象。
2f81e7b3-de43-46da-95d9-68b82350bdac,1817,白令海峡-冷水团,15,表层,-1.0,32.67,威德尔海豹、南极磷虾,该点位处于表层环境，光照条件为强光照(极昼)或缺乏(极夜)，生态系统活跃。
79e11119-7c17-4d3a-ae54-7ab2c63ca6fc,1818,太平洋-赤道暖流区,4000,深层,2.0,34.85,冷水珊瑚、深海琵琶鱼,该点位处于深层环境，光照条件为完全无光，生态系统极度稳定。
a15b86da-abb6-481d-86b4-eb1de0197551,1819,印度洋-马尔代夫周边,30,浅层,22.2,34.19,鹦嘴鱼、黄鳍金枪鱼,受暖流影响，此处混合层下部，不仅是鹦嘴鱼、黄鳍金枪鱼的重要生境，也是海洋碳循环关键区。
a556083e-4ef7-4893-92cb-4e60aa866877,1820,南海-西沙海域,300,中层,16.0,34.31,旗鱼、深海管虫,受暖流影响，此处处于主要温跃层区域，不仅是旗鱼、深海管虫的重要生境，也是海洋碳循环关键区。
c2d2d94d-5ca3-4ec8-a8e2-8f610cf428e1,1821,东海-黑潮路径,150,中层,10.6,35.04,黄鳍金枪鱼、吞噬鳗,受暖流影响，此处处于主要温跃层区域，不仅是黄鳍金枪鱼、吞噬鳗的重要生境，也是海洋碳循环关键区。
6bfdb9f8-3ee6-45a0-aaa9-8da5ddb7bcb3,1822,白令海峡-冷水团,50,浅层,0.6,34.12,独角鲸、皇企鹅,监测显示该区域混合层下部，水体物理性质波动较小，发现独角鲸、皇企鹅活动迹象。
8f8da3dc-713d-4d75-8bb7-5626482376df,1823,北冰洋-楚科奇海,1,表层,0.0,33.86,皇企鹅、威德尔海豹,监测显示该区域受海冰消融影响显著，水体物理性质活跃，发现皇企鹅、威德尔海豹活动迹象。
615fe76c-2403-4f6b-94bd-54cd7b4f6119,1824,大西洋-墨西哥湾流,300,中层,10.8,35.37,黄鳍金枪鱼、冷水珊瑚,受暖流影响，此处处于主要温跃层区域，不仅是黄鳍金枪鱼、冷水珊瑚的重要生境，也是海洋碳循环关键区。
568050da-d96a-40f5-8db8-917ea38f2298,1825,太平洋-赤道暖流区,30,浅层,20.9,35.25,绿海龟、长棘海星,监测显示该区域混合层下部，水体物理性质波动较小，发现绿海龟、长棘海星活动迹象。
7a7a090e-6685-4f85-a9d4-843ff7f50721,1826,大西洋-墨西哥湾流,4000,深层,0.6,34.83,吞噬鳗、巨型乌贼,受暖流影响，此处具有典型深海高压低温特征，不仅是吞噬鳗、巨型乌贼的重要生境，也是海洋碳循环关键区。
1452eae9-6fe2-4afd-b7d1-90a725f0359e,1827,南海-西沙海域,750,深层,2.6,34.71,巨型乌贼、深海琵琶鱼,受暖流影响，此处具有典型深海高压低温特征，不仅是巨型乌贼、深海琵琶鱼的重要生境，也是海洋碳循环关键区。
dcb33dd6-72b1-4082-a9d6-41e3eba43817,1828,印度洋-马尔代夫周边,30,浅层,22.1,34.61,旗鱼、造礁珊瑚,受暖流影响，此处混合层下部，不仅是旗鱼、造礁珊瑚的重要生境，也是海洋碳循环关键区。
44d01065-bd59-4152-b7f6-783ca478bcae,1829,印度洋-马尔代夫周边,4000,深层,2.9,34.88,深海管虫、巨型乌贼,监测显示该区域具有典型深海高压低温特征，水体物理性质极度稳定，发现深海管虫、巨型乌贼活动迹象。
6a7ca116-c328-4e7c-8404-79ee29a28e5d,1830,太平洋-赤道暖流区,80,浅层,21.8,34.9,蝠鲼、鹦嘴鱼,该点位处于浅层环境，光照条件为光照减弱，生态系统波动较小。
bbed6c2e-8cee-442f-9c45-144d7a66832c,1831,大西洋-墨西哥湾流,150,中层,9.6,34.8,黄鳍金枪鱼、飞鱼,监测显示该区域处于主要温跃层区域，水体物理性质随深度变化显著，发现黄鳍金枪鱼、飞鱼活动迹象。
0f2f95ea-0b19-4038-8f5f-23d139c98497,1832,东海-黑潮路径,5,表层,28.0,35.81,造礁珊瑚、小丑鱼,受暖流影响，此处受太阳辐射加热明显，不仅是造礁珊瑚、小丑鱼的重要生境，也是海洋碳循环关键区。
0db2829e-7e0b-4584-a0a1-3b84d75a9d43,1833,北冰洋-楚科奇海,750,深层,1.7,34.75,深海琵琶鱼、冷水珊瑚,受寒流/冰盖影响，此处具有典型深海高压低温特征，不仅是深海琵琶鱼、冷水珊瑚的重要生境，也是海洋碳循环关键区。
31c27f1e-b857-4d5b-a480-b0e69cc3af40,1834,大西洋-墨西哥湾流,2000,深层,2.1,34.66,深海管虫、冷水珊瑚,受暖流影响，此处具有典型深海高压低温特征，不仅是深海管虫、冷水珊瑚的重要生境，也是海洋碳循环关键区。
ba2db97b-e780-49ce-b86b-b342b87a1415,1835,北冰洋-楚科奇海,150,中层,-0.5,35.09,冷水珊瑚、旗鱼,监测显示该区域处于主要温跃层区域，水体物理性质随深度变化显著，发现冷水珊瑚、旗鱼活动迹象。
3585cf69-fae7-43a7-8862-caab6c651919,1836,印度洋-马尔代夫周边,80,浅层,21.5,35.05,小丑鱼、鹦嘴鱼,受暖流影响，此处混合层下部，不仅是小丑鱼、鹦嘴鱼的重要生境，也是海洋碳循环关键区。
e83d06ad-8bdb-414f-9085-770f1d6e5465,1837,大西洋-墨西哥湾流,20,表层,23.0,33.78,小丑鱼、旗鱼,监测显示该区域混合层下部，水体物理性质波动较小，发现小丑鱼、旗鱼活动迹象。
3fdafe10-4232-4d61-8fd7-e693f94fd74d,1838,东海-黑潮路径,10,表层,26.2,35.03,绿海龟、长棘海星,监测显示该区域受太阳辐射加热明显，水体物理性质活跃，发现绿海龟、长棘海星活动迹象。
cc469c1e-ed2e-4858-8d27-30f31aaec89b,1839,南极-威德尔海,1,表层,0.3,33.62,南极磷虾、皇企鹅,该点位处于表层环境，光照条件为强光照(极昼)或缺乏(极夜)，生态系统活跃。
6aeab087-f6a4-4261-8108-d8a65b381a11,1840,东海-黑潮路径,5,表层,27.0,34.12,造礁珊瑚、鹦嘴鱼,监测显示该区域受太阳辐射加热明显，水体物理性质活跃，发现造礁珊瑚、鹦嘴鱼活动迹象。
1b0b71ab-4f5a-4181-88bf-578b06cdbc83,1841,南海-南沙海域,80,浅层,21.4,34.95,旗鱼、绿海龟,该点位处于浅层环境，光照条件为光照减弱，生态系统波动较小。
d9e1b4e0-65dc-48f6-954d-945264138e57,1842,太平洋-赤道暖流区,500,中层,9.1,35.27,冷水珊瑚、巨型乌贼,该点位处于中层环境，光照条件为微弱散射光，生态系统随深度变化显著。
85fbccfe-a36e-41cb-998b-8cfc4866ec01,1843,南极-威德尔海,15,表层,2.5,32.18,独角鲸、皇企鹅,受寒流/冰盖影响，此处受海冰消融影响显著，不仅是独角鲸、皇企鹅的重要生境，也是海洋碳循环关键区。
fa57430a-d6ee-4894-b37d-0a3d0437e9e0,1844,太平洋-赤道暖流区,500,中层,11.7,34.17,深海琵琶鱼、旗鱼,受暖流影响，此处处于主要温跃层区域，不仅是深海琵琶鱼、旗鱼的重要生境，也是海洋碳循环关键区。
7b15ac39-015b-47b2-bd88-17b65f56391d,1845,太平洋-赤道暖流区,300,中层,15.7,34.64,深海琵琶鱼、旗鱼,受暖流影响，此处处于主要温跃层区域，不仅是深海琵琶鱼、旗鱼的重要生境，也是海洋碳循环关键区。
78b77716-6eb9-47e0-91a8-96db27297e64,1846,北冰洋-楚科奇海,80,浅层,0.3,33.61,北极鳕鱼、威德尔海豹,该点位处于浅层环境，光照条件为光照减弱，生态系统波动较小。
57305680-c97e-4fb7-858c-b71c02f850b1,1847,印度洋-马尔代夫周边,20,表层,25.2,35.38,蝠鲼、黄鳍金枪鱼,监测显示该区域混合层下部，水体物理性质波动较小，发现蝠鲼、黄鳍金枪鱼活动迹象。
e9d08da0-fabf-467e-9790-412f19fec12a,1848,白令海峡-冷水团,100,浅层,-0.0,34.28,北极鳕鱼、独角鲸,该点位处于浅层环境，光照条件为光照减弱，生态系统波动较小。
77eba586-62d7-4b8e-b468-91f200e569c4,1849,印度洋-马尔代夫周边,15,表层,30.2,33.6,造礁珊瑚、绿海龟,受暖流影响，此处受太阳辐射加热明显，不仅是造礁珊瑚、绿海龟的重要生境，也是海洋碳循环关键区。
a5f41aa4-53f8-4ede-b8b1-70c58cb1ad3a,1850,印度洋-马尔代夫周边,30,浅层,20.6,33.93,鹦嘴鱼、绿海龟,受暖流影响，此处混合层下部，不仅是鹦嘴鱼、绿海龟的重要生境，也是海洋碳循环关键区。
d87438f5-1a16-4039-bc86-360e404aa743,1851,南海-西沙海域,20,表层,23.0,35.05,旗鱼、小丑鱼,受暖流影响，此处混合层下部，不仅是旗鱼、小丑鱼的重要生境，也是海洋碳循环关键区。
70fe0e9b-18af-4b83-9393-048b45250984,1852,南海-西沙海域,300,中层,15.7,35.01,飞鱼、冷水珊瑚,监测显示该区域处于主要温跃层区域，水体物理性质随深度变化显著，发现飞鱼、冷水珊瑚活动迹象。
3ef17bc1-708a-466b-9bf5-0688a04cfd8f,1853,北大西洋-拉布拉多寒流,30,浅层,-0.9,35.39,独角鲸、南极磷虾,受寒流/冰盖影响，此处混合层下部，不仅是独角鲸、南极磷虾的重要生境，也是海洋碳循环关键区。
a231b8b3-e34e-4e17-ab07-f61c0b1aecb2,1854,东海-黑潮路径,4000,深层,1.4,34.74,吞噬鳗、巨型乌贼,该点位处于深层环境，光照条件为完全无光，生态系统极度稳定。
72299c41-d14f-44d2-bf60-d258a05c1abf,1855,印度洋-马尔代夫周边,100,浅层,25.2,34.36,鹦嘴鱼、黄鳍金枪鱼,该点位处于浅层环境，光照条件为光照减弱，生态系统波动较小。
6c276806-0508-4e3c-9fc5-bd4a8fec5dc5,1856,东海-黑潮路径,20,表层,24.1,35.1,鹦嘴鱼、蝠鲼,受暖流影响，此处混合层下部，不仅是鹦嘴鱼、蝠鲼的重要生境，也是海洋碳循环关键区。
8b284442-3917-49cb-8a08-64dc98f17d71,1857,南海-南沙海域,100,浅层,21.0,34.0,飞鱼、绿海龟,监测显示该区域混合层下部，水体物理性质波动较小，发现飞鱼、绿海龟活动迹象。
c5e0aa67-611f-4bf4-a47c-6c863aff0cf1,1858,太平洋-赤道暖流区,150,中层,8.3,34.57,深海琵琶鱼、吞噬鳗,该点位处于中层环境，光照条件为微弱散射光，生态系统随深度变化显著。
e14d18ed-4a39-4831-9cc1-c2bedb8c0b12,1859,东海-黑潮路径,750,深层,2.4,34.63,冷水珊瑚、深海管虫,监测显示该区域具有典型深海高压低温特征，水体物理性质极度稳定，发现冷水珊瑚、深海管虫活动迹象。
deb44653-ca3c-4c38-af74-f8c7c209b494,1860,印度洋-马尔代夫周边,100,浅层,21.4,35.26,黄鳍金枪鱼、造礁珊瑚,受暖流影响，此处混合层下部，不仅是黄鳍金枪鱼、造礁珊瑚的重要生境，也是海洋碳循环关键区。
ce5b9d35-71a9-481c-a102-2d63cff51f78,1861,印度洋-马尔代夫周边,15,表层,27.8,35.5,绿海龟、鹦嘴鱼,监测显示该区域受太阳辐射加热明显，水体物理性质活跃，发现绿海龟、鹦嘴鱼活动迹象。
24620b2d-f2a5-41e0-9e56-5ef1599d7123,1862,太平洋-赤道暖流区,20,表层,24.0,35.35,旗鱼、造礁珊瑚,受暖流影响，此处混合层下部，不仅是旗鱼、造礁珊瑚的重要生境，也是海洋碳循环关键区。
15807b8e-72c9-4353-aab0-15ffce1cbf06,1863,北冰洋-楚科奇海,100,浅层,-1.0,34.45,威德尔海豹、独角鲸,该点位处于浅层环境，光照条件为光照减弱，生态系统波动较小。
ca19e436-1981-4d76-80a7-8b45d80fa8b2,1864,南海-西沙海域,300,中层,8.8,34.41,黄鳍金枪鱼、吞噬鳗,监测显示该区域处于主要温跃层区域，水体物理性质随深度变化显著，发现黄鳍金枪鱼、吞噬鳗活动迹象。
1e6c6ab1-a36a-47e5-b8f8-63d164d739fc,1865,东海-黑潮路径,1000,深层,0.9,34.76,冷水珊瑚、吞噬鳗,监测显示该区域具有典型深海高压低温特征，水体物理性质极度稳定，发现冷水珊瑚、吞噬鳗活动迹象。
21cdaf86-4a87-4bb7-8488-57bbebbc4d3c,1866,东海-黑潮路径,300,中层,11.8,35.17,飞鱼、冷水珊瑚,监测显示该区域处于主要温跃层区域，水体物理性质随深度变化显著，发现飞鱼、冷水珊瑚活动迹象。
b6618d33-a9ac-4094-b2ca-6c23c9adccbb,1867,北大西洋-拉布拉多寒流,750,深层,1.9,34.72,深海琵琶鱼、吞噬鳗,该点位处于深层环境，光照条件为完全无光，生态系统极度稳定。
b33706dd-ac59-4e15-876c-141c5d780d35,1868,东海-黑潮路径,150,中层,10.2,35.39,蝠鲼、黄鳍金枪鱼,受暖流影响，此处处于主要温跃层区域，不仅是蝠鲼、黄鳍金枪鱼的重要生境，也是海洋碳循环关键区。
5c2e7939-3b00-45ac-98fd-7a042a42a73c,1869,南海-南沙海域,80,浅层,24.2,33.96,黄鳍金枪鱼、飞鱼,监测显示该区域混合层下部，水体物理性质波动较小，发现黄鳍金枪鱼、飞鱼活动迹象。
1655f8a0-5e19-4854-82ac-d71a448d9d1b,1870,南海-西沙海域,30,浅层,22.7,34.69,蝠鲼、飞鱼,该点位处于浅层环境，光照条件为光照减弱，生态系统波动较小。
5456d9f9-080b-4800-adb7-25d34d847e0d,1871,太平洋-赤道暖流区,150,中层,13.1,35.28,黄鳍金枪鱼、旗鱼,受暖流影响，此处处于主要温跃层区域，不仅是黄鳍金枪鱼、旗鱼的重要生境，也是海洋碳循环关键区。
ce24922c-5599-408b-ab1b-d15e40360f0d,1872,南海-南沙海域,150,中层,15.8,35.03,吞噬鳗、飞鱼,监测显示该区域处于主要温跃层区域，水体物理性质随深度变化显著，发现吞噬鳗、飞鱼活动迹象。
fe2d02a8-44a0-468b-8598-af3a12e14911,1873,北冰洋-楚科奇海,100,浅层,0.7,34.2,北极鳕鱼、威德尔海豹,监测显示该区域混合层下部，水体物理性质波动较小，发现北极鳕鱼、威德尔海豹活动迹象。
f05cf479-e564-4323-a8a7-e2298a94cfaf,1874,东海-黑潮路径,30,浅层,24.4,34.07,鹦嘴鱼、小丑鱼,该点位处于浅层环境，光照条件为光照减弱，生态系统波动较小。
3bf02c2f-4142-41f6-86f7-1246e75ad6a5,1875,印度洋-马尔代夫周边,2000,深层,3.9,34.61,吞噬鳗、深海琵琶鱼,该点位处于深层环境，光照条件为完全无光，生态系统极度稳定。
7e11167b-c5c4-4ec3-81ef-cc949daaff59,1876,太平洋-赤道暖流区,50,浅层,23.6,34.88,造礁珊瑚、飞鱼,该点位处于浅层环境，光照条件为光照减弱，生态系统波动较小。
d3518c5a-c157-4b42-a66f-bff4b85bb568,1877,太平洋-赤道暖流区,30,浅层,23.4,33.79,飞鱼、绿海龟,监测显示该区域混合层下部，水体物理性质波动较小，发现飞鱼、绿海龟活动迹象。
ce2ea4a5-d7ae-48bd-859e-dec2b7c41e40,1878,南海-西沙海域,80,浅层,24.9,34.69,长棘海星、黄鳍金枪鱼,监测显示该区域混合层下部，水体物理性质波动较小，发现长棘海星、黄鳍金枪鱼活动迹象。
7fdc0708-6c0f-4b3f-8f6f-6685528cdd4d,1879,印度洋-马尔代夫周边,500,中层,11.6,34.66,吞噬鳗、冷水珊瑚,监测显示该区域处于主要温跃层区域，水体物理性质随深度变化显著，发现吞噬鳗、冷水珊瑚活动迹象。
cd05eb88-5913-4136-b1ab-3aadac150632,1880,印度洋-马尔代夫周边,150,中层,17.9,34.99,飞鱼、巨型乌贼,该点位处于中层环境，光照条件为微弱散射光，生态系统随深度变化显著。
9cf5dbb7-6ed2-4425-a384-0a91c7ff3dca,1881,大西洋-墨西哥湾流,150,中层,17.7,34.86,冷水珊瑚、飞鱼,监测显示该区域处于主要温跃层区域，水体物理性质随深度变化显著，发现冷水珊瑚、飞鱼活动迹象。
c213cb7b-749e-487c-b7cd-506bf346d62c,1882,大西洋-墨西哥湾流,100,浅层,23.6,33.91,旗鱼、蝠鲼,受暖流影响，此处混合层下部，不仅是旗鱼、蝠鲼的重要生境，也是海洋碳循环关键区。
5ef3b93d-1852-4681-997d-266efa947b56,1883,南海-西沙海域,4000,深层,1.3,34.64,深海琵琶鱼、巨型乌贼,该点位处于深层环境，光照条件为完全无光，生态系统极度稳定。
e3fffee1-0939-43ed-8a67-e7f4b16bfc31,1884,大西洋-墨西哥湾流,150,中层,17.0,35.1,旗鱼、深海琵琶鱼,该点位处于中层环境，光照条件为微弱散射光，生态系统随深度变化显著。
2e4f4488-f9eb-4823-903e-e37730e46c6e,1885,南海-南沙海域,500,中层,12.5,35.36,蝠鲼、深海管虫,受暖流影响，此处处于主要温跃层区域，不仅是蝠鲼、深海管虫的重要生境，也是海洋碳循环关键区。
7a7c4b9b-c879-42fd-9d87-67ac5791538d,1886,南海-南沙海域,2000,深层,3.2,34.65,深海管虫、深海琵琶鱼,受暖流影响，此处具有典型深海高压低温特征，不仅是深海管虫、深海琵琶鱼的重要生境，也是海洋碳循环关键区。
4e5ada9c-bb07-45b4-969d-0d8dc6b2003c,1887,印度洋-马尔代夫周边,750,深层,1.5,34.67,深海管虫、巨型乌贼,监测显示该区域具有典型深海高压低温特征，水体物理性质极度稳定，发现深海管虫、巨型乌贼活动迹象。
a6e0ca34-cdb3-4d90-97d9-e6a933c0577f,1888,太平洋-赤道暖流区,20,表层,21.7,34.25,旗鱼、黄鳍金枪鱼,受暖流影响，此处混合层下部，不仅是旗鱼、黄鳍金枪鱼的重要生境，也是海洋碳循环关键区。
e4e5f349-c6e4-42ff-8698-a3729d69a0ff,1889,南海-西沙海域,100,浅层,20.8,34.24,飞鱼、造礁珊瑚,受暖流影响，此处混合层下部，不仅是飞鱼、造礁珊瑚的重要生境，也是海洋碳循环关键区。
08eb5c90-c5af-439e-bec5-98ccc70d2eed,1890,南海-南沙海域,1000,深层,2.5,34.94,深海琵琶鱼、吞噬鳗,受暖流影响，此处具有典型深海高压低温特征，不仅是深海琵琶鱼、吞噬鳗的重要生境，也是海洋碳循环关键区。
e755207a-9cf3-4b21-823e-dc087f402c3d,1891,印度洋-马尔代夫周边,1,表层,26.0,34.72,鹦嘴鱼、长棘海星,该点位处于表层环境，光照条件为强日光照射，生态系统活跃。
fe1293fa-264a-45b1-8041-4068f1d81fc0,1892,大西洋-墨西哥湾流,150,中层,14.5,34.79,旗鱼、深海琵琶鱼,受暖流影响，此处处于主要温跃层区域，不仅是旗鱼、深海琵琶鱼的重要生境，也是海洋碳循环关键区。
71588985-e5f2-4735-a8a3-37fc997bba37,1893,白令海峡-冷水团,500,中层,0.8,34.34,深海琵琶鱼、黄鳍金枪鱼,受寒流/冰盖影响，此处处于主要温跃层区域，不仅是深海琵琶鱼、黄鳍金枪鱼的重要生境，也是海洋碳循环关键区。
a965421e-3531-459e-80aa-9a1ef320b7ec,1894,北冰洋-楚科奇海,1000,深层,1.7,34.96,深海琵琶鱼、冷水珊瑚,该点位处于深层环境，光照条件为完全无光，生态系统极度稳定。
